  4.05E+06 5.29E+06 3.58E+08 5.48E+11 2.29E+07 1.75E+07 1.52E+07 4.07E+11 4.29E+03 2.52E+10 2.43E+10 5.74E+08 2.16E+05
  4.25E+06 3.70E+06 5.82E+08 4.17E+11 2.56E+07 1.54E+07 9.57E+06 2.52E+11 1.37E+04 1.91E+10 1.49E+10 4.36E+08 1.46E+05
  4.45E+06 2.52E+06 8.84E+08 3.17E+11 2.58E+07 1.36E+07 6.49E+06 1.55E+11 3.66E+04 1.52E+10 9.42E+09 3.48E+08 1.07E+05
  4.65E+06 1.67E+06 1.22E+09 2.41E+11 2.37E+07 1.17E+07 4.45E+06 9.27E+10 8.02E+04 1.28E+10 6.13E+09 2.94E+08 8.19E+04
  4.85E+06 1.07E+06 1.54E+09 1.84E+11 2.07E+07 9.97E+06 3.11E+06 5.63E+10 1.49E+05 1.13E+10 4.15E+09 2.64E+08 6.23E+04
  5.05E+06 6.72E+05 1.81E+09 1.42E+11 1.79E+07 8.48E+06 2.27E+06 3.55E+10 2.48E+05 1.04E+10 2.92E+09 2.58E+08 4.63E+04
  5.25E+06 4.22E+05 2.03E+09 1.10E+11 1.53E+07 7.18E+06 1.68E+06 2.27E+10 3.84E+05 9.62E+09 2.12E+09 2.75E+08 3.41E+04
  5.45E+06 2.68E+05 2.18E+09 8.63E+10 1.33E+07 6.14E+06 1.31E+06 1.52E+10 5.58E+05 8.95E+09 1.58E+09 3.14E+08 2.46E+04
  5.65E+06 1.71E+05 2.28E+09 6.70E+10 1.14E+07 5.24E+06 1.03E+06 9.93E+09 7.95E+05 8.21E+09 1.18E+09 3.68E+08 1.76E+04
  5.85E+06 1.09E+05 2.32E+09 5.16E+10 9.86E+06 4.51E+06 8.19E+05 6.37E+09 1.12E+06 7.42E+09 8.84E+08 4.27E+08 1.25E+04
  6.05E+06 6.97E+04 2.30E+09 3.95E+10 8.64E+06 3.94E+06 6.79E+05 3.98E+09 1.58E+06 6.62E+09 6.59E+08 4.84E+08 8.73E+03
  6.25E+06 4.46E+04 2.21E+09 3.00E+10 7.75E+06 3.54E+06 6.07E+05 2.42E+09 2.25E+06 5.82E+09 4.89E+08 5.30E+08 5.98E+03
  6.45E+06 3.20E+04 2.01E+09 2.30E+10 7.35E+06 3.35E+06 6.10E+05 1.52E+09 3.11E+06 5.12E+09 3.66E+08 5.68E+08 4.07E+03
  6.65E+06 3.37E+04 1.78E+09 1.70E+10 7.12E+06 3.28E+06 6.31E+05 7.96E+08 4.67E+06 4.33E+09 2.63E+08 5.79E+08 2.67E+03
  6.85E+06 5.52E+04 1.48E+09 1.25E+10 7.43E+06 3.45E+06 7.45E+05 4.03E+08 7.13E+06 3.66E+09 1.88E+08 5.80E+08 1.74E+03
  7.05E+06 9.38E+04 1.21E+09 9.17E+09 8.17E+06 3.80E+06 9.15E+05 1.99E+08 1.12E+07 3.08E+09 1.33E+08 5.70E+08 1.10E+03
  7.25E+06 1.36E+05 1.02E+09 6.57E+09 8.79E+06 4.05E+06 1.03E+06 9.61E+07 1.82E+07 2.55E+09 9.23E+07 5.45E+08 6.69E+02
  7.45E+06 1.69E+05 9.13E+08 4.63E+09 9.04E+06 4.07E+06 1.06E+06 4.81E+07 3.02E+07 2.11E+09 6.23E+07 5.26E+08 3.75E+02
  7.65E+06 1.86E+05 8.78E+08 3.19E+09 8.69E+06 3.74E+06 9.64E+05 2.51E+07 5.02E+07 1.76E+09 4.09E+07 5.11E+08 1.89E+02
  7.85E+06 1.77E+05 8.36E+08 2.14E+09 8.74E+06 3.51E+06 7.96E+05 1.24E+07 8.67E+07 1.45E+09 2.61E+07 4.93E+08 8.49E+01
  8.05E+06 1.64E+05 1.88E+09 1.37E+09 5.25E+06 2.00E+06 3.87E+05 1.23E+07 2.09E+08 1.16E+09 1.62E+07 4.73E+08 2.86E+01
  8.25E+06 1.05E+05 1.19E+10 8.32E+08 1.01E+06 3.24E+05 9.22E+04 3.35E+07 3.80E+08 8.75E+08 9.82E+06 4.42E+08 7.59E+00
  8.45E+06 4.32E+04 3.70E+10 4.87E+08 3.07E+05 6.45E+04 1.98E+04 5.18E+07 4.49E+08 6.35E+08 5.78E+06 3.96E+08 1.92E+00
  8.65E+06 1.78E+04 7.29E+10 2.77E+08 1.18E+05 1.58E+04 4.14E+03 5.48E+07 4.30E+08 4.52E+08 3.32E+06 3.40E+08 4.79E-01
  8.85E+06 7.73E+03 1.10E+11 1.54E+08 4.75E+04 4.37E+03 8.51E+02 4.40E+07 3.66E+08 3.18E+08 1.87E+06 2.82E+08 1.18E-01
  9.05E+06 3.59E+03 1.40E+11 8.46E+07 1.91E+04 1.32E+03 1.73E+02 2.95E+07 2.90E+08 2.22E+08 1.04E+06 2.28E+08 2.91E-02
  9.25E+06 1.67E+03 1.58E+11 4.60E+07 7.43E+03 4.22E+02 3.50E+01 1.69E+07 2.19E+08 1.54E+08 5.76E+05 1.80E+08 7.20E-03
  9.45E+06 8.33E+02 1.66E+11 2.53E+07 2.88E+03 1.44E+02 7.11E+00 8.97E+06 1.62E+08 1.07E+08 3.23E+05 1.41E+08 1.81E-03
  9.65E+06 4.55E+02 1.64E+11 1.43E+07 1.11E+03 5.18E+01 1.49E+00 4.55E+06 1.18E+08 7.52E+07 1.86E+05 1.10E+08 4.70E-04
  9.85E+06 2.61E+02 1.54E+11 8.42E+06 4.20E+02 1.93E+01 3.49E-01 2.13E+06 8.44E+07 5.27E+07 1.12E+05 8.52E+07 1.38E-04

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 1.61E+08 7.20E+12 7.61E+07 2.43E+08 4.14E+05 1.57E+09 3.55E+06 1.21E+05 7.37E+02 1.54E-03 1.20E+10 2.54E+06
  2.50E+05 1.09E+08 5.92E+12 1.06E+08 2.74E+08 6.10E+05 2.84E+09 1.91E+07 1.24E+05 2.76E+03 7.78E-03 9.48E+09 2.42E+06
  4.50E+05 5.89E+07 4.81E+12 1.53E+08 3.12E+08 8.61E+05 3.67E+09 1.07E+08 1.23E+05 1.30E+04 4.52E-02 7.44E+09 2.06E+06
  6.50E+05 2.82E+07 3.88E+12 1.79E+08 2.63E+08 8.51E+05 3.55E+09 4.14E+08 1.25E+05 4.41E+04 3.47E+00 5.80E+09 3.76E+06
  8.50E+05 1.16E+07 3.09E+12 1.69E+08 1.63E+08 5.62E+05 2.96E+09 6.27E+08 5.18E+04 9.57E+04 1.99E+00 4.59E+09 9.91E+05
  1.05E+06 4.18E+06 2.43E+12 2.10E+08 1.33E+08 5.74E+05 2.51E+09 4.71E+08 3.74E+04 2.58E+05 1.03E+01 3.58E+09 5.18E+05
  1.25E+06 1.12E+06 1.82E+12 3.10E+08 1.93E+08 5.07E+05 2.75E+09 2.60E+08 3.13E+04 3.58E+05 1.55E+01 2.65E+09 1.55E+05
  1.45E+06 3.61E+05 1.31E+12 4.19E+08 4.72E+08 3.22E+05 4.43E+09 2.29E+08 5.73E+04 1.63E+06 2.13E+01 1.84E+09 6.87E+04
  1.65E+06 2.15E+05 9.15E+11 4.93E+08 9.18E+08 2.80E+05 7.03E+09 2.98E+08 1.49E+05 8.17E+06 7.69E+01 1.22E+09 1.13E+05
  1.85E+06 1.71E+05 6.26E+11 5.30E+08 1.32E+09 2.67E+05 9.16E+09 3.71E+08 2.82E+05 2.16E+07 2.67E+02 7.79E+08 2.60E+05
  2.05E+06 1.59E+05 4.19E+11 5.43E+08 1.55E+09 2.72E+05 1.01E+10 4.02E+08 4.00E+05 3.39E+07 7.44E+02 4.82E+08 6.21E+05
  2.25E+06 1.81E+05 2.74E+11 5.21E+08 1.61E+09 2.81E+05 9.74E+09 4.00E+08 5.08E+05 4.01E+07 1.60E+03 2.90E+08 1.58E+06
  2.45E+06 2.11E+05 1.77E+11 5.11E+08 1.62E+09 3.14E+05 8.67E+09 3.62E+08 5.81E+05 3.88E+07 2.76E+03 1.71E+08 3.68E+06
  2.65E+06 2.36E+05 1.12E+11 5.31E+08 1.64E+09 3.87E+05 7.23E+09 2.99E+08 6.20E+05 3.29E+07 3.75E+03 9.82E+07 7.43E+06
  2.85E+06 2.49E+05 6.93E+10 5.89E+08 1.68E+09 5.18E+05 5.66E+09 2.20E+08 6.19E+05 2.43E+07 4.11E+03 5.47E+07 1.26E+07
  3.05E+06 2.45E+05 4.17E+10 6.87E+08 1.70E+09 7.30E+05 4.16E+09 1.38E+08 5.66E+05 1.49E+07 3.85E+03 2.92E+07 1.79E+07
  3.25E+06 2.25E+05 2.43E+10 8.23E+08 1.61E+09 1.04E+06 2.83E+09 7.09E+07 4.58E+05 7.34E+06 3.17E+03 1.48E+07 2.10E+07
  3.45E+06 2.09E+05 1.36E+10 9.62E+08 1.40E+09 1.30E+06 1.70E+09 2.96E+07 3.39E+05 2.92E+06 1.87E+03 6.95E+06 1.94E+07
  3.65E+06 1.88E+05 7.42E+09 1.08E+09 1.08E+09 1.46E+06 8.99E+08 1.02E+07 2.18E+05 9.06E+05 9.19E+02 3.08E+06 1.47E+07
  3.85E+06 1.71E+05 4.04E+09 1.12E+09 7.11E+08 1.45E+06 4.15E+08 3.04E+06 1.26E+05 2.23E+05 3.81E+02 1.32E+06 9.69E+06
  4.05E+06 1.57E+05 2.20E+09 1.07E+09 4.00E+08 1.23E+06 1.61E+08 8.22E+05 6.62E+04 4.34E+04 1.33E+02 5.52E+05 5.71E+06
  4.25E+06 1.44E+05 1.21E+09 9.34E+08 1.93E+08 8.57E+05 5.17E+07 2.10E+05 3.15E+04 6.71E+03 3.78E+01 2.33E+05 3.00E+06
  4.45E+06 1.31E+05 6.75E+08 7.51E+08 8.38E+07 4.99E+05 1.41E+07 5.21E+04 1.35E+04 8.62E+02 8.44E+00 1.03E+05 1.38E+06
  4.65E+06 1.17E+05 3.83E+08 5.73E+08 3.48E+07 2.54E+05 3.46E+06 1.28E+04 5.32E+03 9.91E+01 1.46E+00 4.85E+04 5.52E+05
  4.85E+06 1.00E+05 2.22E+08 4.27E+08 1.45E+07 1.24E+05 8.59E+05 3.29E+03 2.01E+03 1.15E+01 2.64E-01 2.50E+04 2.12E+05
  5.05E+06 8.12E+04 1.32E+08 3.17E+08 6.23E+06 6.20E+04 2.31E+05 9.39E+02 7.58E+02 1.46E+00 6.53E-02 1.41E+04 8.64E+04
  5.25E+06 6.41E+04 8.01E+07 2.33E+08 2.74E+06 3.11E+04 6.58E+04 2.83E+02 2.87E+02 1.97E-01 1.77E-02 8.72E+03 3.61E+04
  5.45E+06 4.76E+04 5.00E+07 1.72E+08 1.24E+06 1.66E+04 2.09E+04 9.39E+01 1.12E+02 3.05E-02 6.34E-03 5.83E+03 1.70E+04
  5.65E+06 3.52E+04 3.14E+07 1.25E+08 5.81E+05 8.66E+03 6.88E+03 3.18E+01 4.41E+01 4.87E-03 1.89E-03 4.08E+03 7.94E+03
  5.85E+06 2.56E+04 1.99E+07 9.07E+07 2.82E+05 4.49E+03 2.37E+03 1.12E+01 1.77E+01 8.26E-04 4.89E-04 2.94E+03 3.74E+03
  6.05E+06 1.82E+04 1.26E+07 6.51E+07 1.45E+05 2.33E+03 8.75E+02 4.25E+00 7.37E+00 1.53E-04 1.15E-04 2.16E+03 1.79E+03
  6.25E+06 1.25E+04 7.98E+06 4.65E+07 8.02E+04 1.23E+03 3.66E+02 1.80E+00 3.25E+00 3.28E-05 2.53E-05 1.60E+03 8.90E+02
  6.45E+06 7.63E+03 5.16E+06 3.37E+07 5.18E+04 7.44E+02 1.92E+02 9.78E-01 1.69E+00 1.04E-05 6.63E-06 1.22E+03 5.28E+02
  6.65E+06 4.85E+03 3.19E+06 2.39E+07 3.61E+04 4.01E+02 1.01E+02 5.25E-01 8.60E-01 2.94E-06 1.06E-06 8.98E+02 2.57E+02
  6.85E+06 2.85E+03 1.96E+06 1.71E+07 2.94E+04 2.40E+02 6.70E+01 3.60E-01 4.99E-01 1.15E-06 1.70E-07 6.67E+02 1.39E+02
  7.05E+06 1.58E+03 1.19E+06 1.23E+07 2.62E+04 1.54E+02 5.01E+01 2.78E-01 3.10E-01 5.30E-07 2.66E-08 4.96E+02 7.77E+01
  7.25E+06 8.69E+02 6.96E+05 8.82E+06 2.14E+04 9.29E+01 3.44E+01 1.89E-01 1.75E-01 2.07E-07 3.59E-09 3.64E+02 3.88E+01
  7.45E+06 4.57E+02 3.83E+05 6.30E+06 1.53E+04 5.31E+01 2.03E+01 1.06E-01 8.89E-02 6.32E-08 4.70E-10 2.66E+02 1.75E+01
  7.65E+06 2.22E+02 1.92E+05 4.46E+06 9.11E+03 2.80E+01 9.86E+00 4.72E-02 3.94E-02 1.44E-08 6.04E-11 1.94E+02 7.11E+00
  7.85E+06 9.85E+01 8.42E+04 3.10E+06 5.07E+03 1.50E+01 4.18E+00 1.86E-02 1.61E-02 2.70E-09 7.90E-12 1.40E+02 2.88E+00
  8.05E+06 2.99E+01 2.92E+04 2.10E+06 9.53E+02 4.77E+00 1.04E+00 2.99E-03 3.79E-03 2.30E-10 7.44E-13 1.01E+02 5.14E-01
  8.25E+06 1.01E+01 7.86E+03 1.36E+06 3.05E+01 4.77E-01 1.64E-01 1.61E-04 1.67E-04 8.43E-12 1.08E-13 7.20E+01 1.11E-02
  8.45E+06 4.75E+00 1.89E+03 8.43E+05 3.02E+00 6.57E-02 2.49E-02 8.14E-06 1.35E-05 2.96E-13 2.59E-14 5.08E+01 3.75E-04
  8.65E+06 2.54E+00 4.60E+02 5.12E+05 8.81E-01 1.11E-02 3.76E-03 4.13E-07 2.93E-06 1.04E-14 5.74E-15 3.54E+01 2.64E-05
  8.85E+06 1.46E+00 1.22E+02 3.05E+05 3.41E-01 1.87E-03 5.60E-04 2.11E-08 8.03E-07 3.65E-16 9.89E-16 2.43E+01 2.39E-06
  9.05E+06 8.94E-01 3.68E+01 1.81E+05 1.39E-01 3.08E-04 8.35E-05 1.11E-09 2.27E-07 1.30E-17 1.43E-16 1.65E+01 2.55E-07
  9.25E+06 5.69E-01 1.27E+01 1.08E+05 5.69E-02 4.79E-05 1.24E-05 5.99E-11 6.32E-08 4.79E-19 1.68E-17 1.11E+01 2.89E-08
  9.45E+06 3.72E-01 5.03E+00 6.64E+04 2.41E-02 7.66E-06 1.88E-06 3.48E-12 1.82E-08 1.86E-20 1.86E-18 7.45E+00 3.63E-09
  9.65E+06 2.48E-01 2.31E+00 4.22E+04 1.07E-02 1.28E-06 2.92E-07 2.25E-13 5.58E-09 7.96E-22 1.97E-19 4.99E+00 5.02E-10
  9.85E+06 1.65E-01 1.24E+00 2.79E+04 4.91E-03 2.17E-07 4.98E-08 1.71E-14 1.76E-09 4.05E-23 1.82E-20 3.31E+00 7.01E-11

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  5.00E+04 1.41E+02 3.07E+05 1.47E+08 6.32E+06 5.04E+18 6.56E+07 1.06E+02 1.17E+00 8.00E+08 4.77E+07 2.18E+06 9.60E+15
  2.50E+05 2.12E+02 3.45E+05 2.48E+08 7.75E+06 4.14E+18 6.02E+07 1.12E+02 2.18E+00 1.65E+09 1.21E+08 2.66E+06 8.07E+15
  4.50E+05 2.95E+02 3.89E+05 3.25E+08 8.88E+06 3.37E+18 6.04E+07 1.17E+02 4.07E+00 2.11E+09 1.65E+08 3.08E+06 6.70E+15
  6.50E+05 1.27E+03 1.48E+06 3.78E+08 3.23E+06 2.72E+18 6.63E+07 1.22E+02 7.61E+00 2.32E+09 1.64E+08 3.63E+06 5.50E+15
  8.50E+05 3.57E+02 4.45E+05 3.07E+08 4.87E+06 2.16E+18 6.88E+07 1.04E+02 1.16E+01 2.20E+09 1.23E+08 3.80E+06 4.43E+15
  1.05E+06 4.08E+02 3.88E+05 2.56E+08 3.34E+06 1.70E+18 3.12E+07 4.58E+01 1.06E+01 1.40E+09 7.36E+07 1.92E+06 3.49E+15
  1.25E+06 3.78E+02 3.20E+05 2.41E+08 3.39E+06 1.28E+18 4.37E+06 3.79E+00 1.86E+00 5.37E+08 1.96E+07 3.02E+05 2.64E+15
  1.45E+06 3.32E+02 3.99E+05 2.67E+08 7.82E+06 9.38E+17 3.02E+05 8.90E-02 1.38E-01 1.39E+08 2.56E+06 1.90E+04 1.93E+15
  1.65E+06 4.78E+02 8.17E+05 3.00E+08 2.34E+07 6.86E+17 1.32E+04 2.21E-03 4.98E-02 2.85E+07 4.26E+05 5.34E+02 1.41E+15
  1.85E+06 7.61E+02 1.66E+06 2.98E+08 5.06E+07 5.01E+17 4.29E+02 6.10E-05 3.97E-02 5.27E+06 7.83E+04 1.03E+01 1.03E+15
  2.05E+06 1.22E+03 3.07E+06 2.60E+08 8.04E+07 3.66E+17 1.15E+01 1.84E-06 2.99E-02 9.57E+05 1.59E+04 1.81E-01 7.52E+14
  2.25E+06 1.90E+03 5.36E+06 2.01E+08 1.02E+08 2.66E+17 2.49E-01 5.63E-08 1.91E-02 1.76E+05 4.11E+03 2.98E-03 5.46E+14
  2.45E+06 2.89E+03 8.43E+06 1.44E+08 1.09E+08 1.93E+17 4.02E-03 1.48E-09 1.13E-02 3.27E+04 3.29E+03 4.08E-05 3.97E+14
  2.65E+06 4.39E+03 1.18E+07 9.88E+07 1.02E+08 1.41E+17 4.30E-05 2.83E-11 6.08E-03 5.98E+03 9.39E+03 4.02E-07 2.90E+14
  2.85E+06 6.79E+03 1.49E+07 6.75E+07 8.31E+07 1.03E+17 2.73E-07 4.25E-13 3.01E-03 1.08E+03 1.02E+04 3.05E-09 2.12E+14
  3.05E+06 1.10E+04 1.74E+07 4.79E+07 5.85E+07 7.58E+16 9.40E-10 7.52E-14 1.59E-03 2.27E+02 8.02E+03 2.64E-10 1.56E+14
  3.25E+06 1.86E+04 1.92E+07 3.63E+07 3.46E+07 5.58E+16 4.09E-12 1.11E-13 1.53E-03 9.44E+01 5.97E+03 1.86E-10 1.15E+14
  3.45E+06 3.19E+04 1.97E+07 2.96E+07 1.60E+07 4.07E+16 4.12E-12 3.11E-13 2.44E-03 8.09E+01 4.34E+03 2.31E-10 8.37E+13
  3.65E+06 5.28E+04 1.88E+07 2.46E+07 6.00E+06 2.99E+16 7.31E-12 9.00E-13 4.28E-03 8.59E+01 3.16E+03 2.87E-10 6.14E+13
  3.85E+06 8.14E+04 1.67E+07 2.02E+07 1.82E+06 2.21E+16 1.22E-11 2.39E-12 7.09E-03 9.46E+01 2.30E+03 3.14E-10 4.54E+13
  4.05E+06 1.16E+05 1.35E+07 1.67E+07 4.43E+05 1.65E+16 2.08E-11 6.03E-12 1.13E-02 1.07E+02 1.68E+03 3.20E-10 3.38E+13
  4.25E+06 1.54E+05 9.89E+06 1.44E+07 8.56E+04 1.23E+16 3.74E-11 1.45E-11 1.74E-02 1.25E+02 1.21E+03 3.19E-10 2.54E+13
  4.45E+06 1.85E+05 6.34E+06 1.29E+07 1.35E+04 9.31E+15 6.46E-11 3.10E-11 2.54E-02 1.44E+02 8.62E+02 3.06E-10 1.91E+13
  4.65E+06 2.00E+05 3.55E+06 1.15E+07 1.86E+03 7.06E+15 9.53E-11 5.48E-11 3.42E-02 1.59E+02 6.04E+02 2.73E-10 1.45E+13
  4.85E+06 1.96E+05 1.85E+06 9.91E+06 2.59E+02 5.42E+15 1.15E-10 7.82E-11 4.44E-02 1.64E+02 4.21E+02 2.35E-10 1.11E+13
  5.05E+06 1.81E+05 9.64E+05 8.26E+06 4.13E+01 4.23E+15 1.20E-10 9.48E-11 5.95E-02 1.61E+02 2.95E+02 2.19E-10 8.69E+12
  5.25E+06 1.61E+05 4.98E+05 6.76E+06 7.12E+00 3.32E+15 1.13E-10 1.03E-10 7.83E-02 1.51E+02 2.07E+02 2.31E-10 6.81E+12
  5.45E+06 1.42E+05 2.70E+05 5.48E+06 1.48E+00 2.63E+15 1.02E-10 1.05E-10 1.11E-01 1.36E+02 1.47E+02 2.96E-10 5.40E+12
  5.65E+06 1.22E+05 1.43E+05 4.39E+06 3.14E-01 2.08E+15 8.86E-11 1.03E-10 1.52E-01 1.19E+02 1.04E+02 4.06E-10 4.26E+12
  5.85E+06 1.03E+05 7.45E+04 3.48E+06 6.88E-02 1.63E+15 7.67E-11 1.00E-10 2.03E-01 1.01E+02 7.35E+01 5.76E-10 3.35E+12
  6.05E+06 8.57E+04 3.81E+04 2.74E+06 1.58E-02 1.28E+15 6.83E-11 9.89E-11 2.67E-01 8.43E+01 5.22E+01 8.37E-10 2.61E+12
  6.25E+06 7.02E+04 1.92E+04 2.13E+06 3.94E-03 9.91E+14 6.49E-11 1.01E-10 3.47E-01 6.87E+01 3.71E+01 1.25E-09 2.03E+12
  6.45E+06 5.69E+04 1.00E+04 1.68E+06 1.34E-03 7.79E+14 7.06E-11 1.13E-10 5.45E-01 5.58E+01 2.70E+01 2.35E-09 1.60E+12
  6.65E+06 4.37E+04 4.46E+03 1.28E+06 3.48E-04 5.91E+14 8.44E-11 1.34E-10 6.29E-01 4.35E+01 1.91E+01 3.50E-09 1.21E+12
  6.85E+06 3.27E+04 1.95E+03 9.73E+05 1.09E-04 4.49E+14 1.24E-10 1.84E-10 7.36E-01 3.36E+01 1.36E+01 5.68E-09 9.19E+11
  7.05E+06 2.40E+04 8.38E+02 7.38E+05 3.68E-05 3.40E+14 2.01E-10 2.80E-10 8.25E-01 2.57E+01 9.74E+00 9.25E-09 6.96E+11
  7.25E+06 1.75E+04 3.42E+02 5.51E+05 1.06E-05 2.54E+14 3.05E-10 4.21E-10 8.05E-01 1.93E+01 6.90E+00 1.29E-08 5.18E+11
  7.45E+06 1.28E+04 1.38E+02 4.09E+05 2.54E-06 1.88E+14 4.25E-10 6.08E-10 7.48E-01 1.44E+01 4.86E+00 1.62E-08 3.84E+11
  7.65E+06 9.54E+03 5.54E+01 3.01E+05 5.06E-07 1.39E+14 5.39E-10 8.37E-10 6.81E-01 1.06E+01 3.39E+00 1.84E-08 2.83E+11
  7.85E+06 7.31E+03 2.25E+01 2.21E+05 9.09E-08 1.02E+14 6.84E-10 1.30E-09 5.77E-01 7.81E+00 2.35E+00 2.00E-08 2.07E+11
  8.05E+06 6.14E+03 7.68E+00 1.60E+05 7.05E-09 7.41E+13 3.52E-10 1.08E-09 7.28E-01 5.44E+00 1.61E+00 1.97E-08 1.50E+11
  8.25E+06 6.91E+03 3.35E+00 1.13E+05 1.03E-10 5.37E+13 3.19E-11 1.28E-10 1.45E+00 3.05E+00 1.09E+00 8.77E-09 1.09E+11
  8.45E+06 8.07E+03 1.88E+00 7.78E+04 7.99E-13 3.84E+13 1.99E-12 1.57E-11 1.68E+00 1.56E+00 7.27E-01 2.83E-09 7.74E+10
  8.65E+06 8.37E+03 1.03E+00 5.24E+04 3.34E-14 2.72E+13 1.11E-13 2.37E-12 1.51E+00 7.90E-01 4.78E-01 8.80E-10 5.45E+10
  8.85E+06 7.79E+03 5.08E-01 3.46E+04 2.99E-15 1.90E+13 5.70E-15 4.18E-13 1.20E+00 4.10E-01 3.08E-01 2.76E-10 3.78E+10
  9.05E+06 6.72E+03 2.33E-01 2.27E+04 2.96E-16 1.32E+13 2.82E-16 8.49E-14 8.94E-01 2.18E-01 1.95E-01 8.96E-11 2.60E+10
  9.25E+06 5.46E+03 9.89E-02 1.48E+04 2.80E-17 9.07E+12 1.32E-17 1.90E-14 6.41E-01 1.18E-01 1.21E-01 2.98E-11 1.77E+10
  9.45E+06 4.27E+03 4.05E-02 9.69E+03 2.86E-18 6.27E+12 6.36E-19 4.68E-15 4.52E-01 6.42E-02 7.38E-02 1.04E-11 1.21E+10
  9.65E+06 3.23E+03 1.61E-02 6.44E+03 3.24E-19 4.35E+12 3.45E-20 1.26E-15 3.15E-01 3.46E-02 4.42E-02 3.75E-12 8.23E+09
  9.85E+06 2.35E+03 6.02E-03 4.33E+03 3.64E-20 3.02E+12 2.32E-21 3.56E-16 2.15E-01 1.89E-02 2.57E-02 1.37E-12 5.55E+09
     Z      SO4AER
  5.00E+04 1.83E+09
  1.50E+05 2.03E+09
  2.50E+05 2.53E+09
  3.50E+05 3.07E+09
  5.50E+05 3.89E+09
  7.50E+05 4.14E+09
  9.50E+05 3.90E+09
  1.15E+06 3.62E+09
  1.35E+06 2.94E+09
  1.55E+06 2.03E+09
  1.75E+06 1.24E+09
  1.95E+06 7.12E+08
  2.15E+06 4.10E+08
  2.35E+06 2.42E+08
  2.55E+06 1.46E+08
  2.75E+06 8.76E+07
  2.95E+06 5.16E+07
  3.15E+06 2.97E+07
  3.35E+06 1.66E+07
  3.55E+06 8.91E+06
  3.75E+06 4.70E+06
  3.95E+06 2.44E+06
  4.15E+06 1.24E+06
  4.35E+06 6.17E+05
  4.55E+06 3.03E+05
  4.75E+06 1.47E+05
  4.95E+06 7.06E+04
  5.15E+06 3.32E+04
  5.35E+06 1.57E+04
  5.55E+06 7.24E+03
  5.75E+06 3.25E+03
  5.95E+06 1.40E+03
  6.15E+06 5.83E+02
  6.35E+06 2.40E+02
  6.55E+06 8.63E+01
  6.75E+06 2.93E+01
  6.95E+06 9.02E+00
  7.15E+06 2.47E+00
  7.35E+06 4.98E-01
  7.55E+06 6.16E-02
  7.75E+06 3.84E-03
  7.95E+06 9.07E-05
  8.15E+06 5.40E-07
  8.35E+06 4.45E-10
  8.55E+06 2.12E-14
  8.75E+06 1.58E-20
  8.95E+06 3.08E-29
  9.15E+06 1.18E-41
  9.35E+06 2.59E-59
  9.55E+06 2.37E-84
  9.75E+06 1.82E-87
  9.95E+06 1.28E-87

 FLUXES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  0.00E+00-8.23E+08-4.50E+07-1.21E+10-1.60E+06-2.59E+08-5.17E+09-3.90E+10 3.31E+05-4.69E+09 1.12E+11 2.17E+11-4.32E+09
  1.00E+05-1.61E+08-3.70E+02 0.00E+00-1.84E+05 6.83E+05-9.08E+08-6.77E+10-1.50E-02-7.11E+09 8.68E+10 1.70E+11 3.44E+08
  2.00E+05 2.42E+07-5.10E+02 0.00E+00-1.91E+05 4.34E+06 2.64E+08-8.51E+10-1.56E-02-7.81E+09 6.61E+10 1.32E+11 1.60E+09
  3.00E+05 1.94E+08-6.56E+02 0.00E+00-1.59E+05 1.12E+07 1.89E+09-9.32E+10-1.21E-02-7.39E+09 4.93E+10 1.02E+11 2.64E+09
  4.00E+05 2.91E+08-8.00E+02 0.00E+00-1.42E+05 1.50E+07 2.62E+09-9.26E+10-1.07E-02-6.31E+09 3.61E+10 7.88E+10 2.70E+09
  5.00E+05 3.44E+08-9.35E+02 0.00E+00-1.07E+05 1.64E+07 2.61E+09-8.55E+10-7.71E-03-4.97E+09 2.61E+10 5.97E+10 2.17E+09
  6.00E+05 3.54E+08-1.06E+03 0.00E+00-1.94E+04 1.59E+07 2.18E+09-7.52E+10-3.56E-05-3.66E+09 1.87E+10 4.44E+10 1.49E+09
  7.00E+05 3.28E+08-1.20E+03 0.00E+00 5.66E+04 1.48E+07 1.65E+09-6.59E+10 6.92E-03-2.52E+09 1.36E+10 3.26E+10 1.00E+09
  8.00E+05 2.14E+08-1.37E+03 0.00E+00 2.74E+04 1.13E+07 1.14E+09-5.91E+10 2.60E-03-1.64E+09 1.04E+10 2.39E+10 6.29E+08
  9.00E+05 1.21E+08-1.53E+03 0.00E+00-3.52E+04 7.74E+06 7.16E+08-5.37E+10-4.53E-03-9.82E+08 8.41E+09 1.74E+10 3.67E+08
  1.00E+06 6.15E+07-1.43E+03 0.00E+00-2.99E+04 4.45E+06 3.82E+08-4.88E+10-3.67E-03-5.00E+08 7.06E+09 1.21E+10 1.76E+08
